step	vlm_group_size	expert_group_size	vlm_grad_norm	expert_grad_norm_before_clip	expert_grad_norm_after_clip	expert_clip_threshold	expert_clip_scale	expert_clip_applied	expert_clip_skipped_no_vlm
6780	180	76	0.59229475	0.24096829	0.24096829	0.59229475	1.00000000	0	0
6790	180	76	0.31303051	0.16128658	0.16128658	0.31303051	1.00000000	0	0
6800	180	76	0.81781960	0.29634923	0.29634923	0.81781960	1.00000000	0	0
6810	180	76	0.26349959	0.12632635	0.12632635	0.26349959	1.00000000	0	0
6820	180	76	0.35494763	0.16778721	0.16778721	0.35494763	1.00000000	0	0
6830	180	76	0.37605470	0.18389565	0.18389565	0.37605470	1.00000000	0	0
6840	180	76	0.44441265	0.21314339	0.21314339	0.44441265	1.00000000	0	0
6850	180	76	0.40441898	0.19356249	0.19356249	0.40441898	1.00000000	0	0
6860	180	76	0.39568576	0.17367810	0.17367810	0.39568576	1.00000000	0	0
6870	180	76	0.80176693	0.31229493	0.31229493	0.80176693	1.00000000	0	0
6880	180	76	0.58019412	0.31058851	0.31058851	0.58019412	1.00000000	0	0
6890	180	76	0.54469657	0.26499245	0.26499245	0.54469657	1.00000000	0	0
6900	180	76	0.71884656	0.30937469	0.30937469	0.71884656	1.00000000	0	0
6910	180	76	0.73052418	0.31856355	0.31856355	0.73052418	1.00000000	0	0
6920	180	76	0.58305573	0.26463687	0.26463687	0.58305573	1.00000000	0	0
6930	180	76	0.61283511	0.29432026	0.29432026	0.61283511	1.00000000	0	0
6940	180	76	0.41967821	0.18512104	0.18512104	0.41967821	1.00000000	0	0
6950	180	76	0.59229791	0.29745817	0.29745817	0.59229791	1.00000000	0	0
6960	180	76	0.31286034	0.14196613	0.14196613	0.31286034	1.00000000	0	0
6970	180	76	0.37443894	0.17614402	0.17614402	0.37443894	1.00000000	0	0
6980	180	76	0.45993894	0.22464992	0.22464992	0.45993894	1.00000000	0	0
6990	180	76	0.45029694	0.22986338	0.22986338	0.45029694	1.00000000	0	0
7000	180	76	0.56888938	0.27877787	0.27877787	0.56888938	1.00000000	0	0
7010	180	76	0.33443812	0.14390986	0.14390986	0.33443812	1.00000000	0	0
7020	180	76	0.33068416	0.17098509	0.17098509	0.33068416	1.00000000	0	0
7030	180	76	0.37633023	0.17269252	0.17269252	0.37633023	1.00000000	0	0
7040	180	76	0.39508206	0.15102266	0.15102266	0.39508206	1.00000000	0	0
7050	180	76	1.07758224	0.45636761	0.45636761	1.07758224	1.00000000	0	0
7060	180	76	0.55738574	0.25913590	0.25913590	0.55738574	1.00000000	0	0
7070	180	76	0.60239244	0.34311357	0.34311357	0.60239244	1.00000000	0	0
7080	180	76	0.40592492	0.19735424	0.19735424	0.40592492	1.00000000	0	0
7090	180	76	0.43962219	0.23623827	0.23623827	0.43962219	1.00000000	0	0
7100	180	76	0.29395357	0.16215996	0.16215996	0.29395357	1.00000000	0	0
7110	180	76	0.41346976	0.19652389	0.19652389	0.41346976	1.00000000	0	0
7120	180	76	0.46649468	0.19099627	0.19099627	0.46649468	1.00000000	0	0
7130	180	76	0.43895450	0.17657001	0.17657001	0.43895450	1.00000000	0	0
7140	180	76	0.29187834	0.14141846	0.14141846	0.29187834	1.00000000	0	0
7150	180	76	0.44542637	0.21330881	0.21330881	0.44542637	1.00000000	0	0
7160	180	76	0.44333133	0.20743148	0.20743148	0.44333133	1.00000000	0	0
7170	180	76	0.34821332	0.15044822	0.15044822	0.34821332	1.00000000	0	0
7180	180	76	0.47910547	0.20834187	0.20834187	0.47910547	1.00000000	0	0
7190	180	76	0.64027268	0.29273817	0.29273817	0.64027268	1.00000000	0	0
7200	180	76	0.65649045	0.26498607	0.26498607	0.65649045	1.00000000	0	0
7210	180	76	0.34919930	0.14821006	0.14821006	0.34919930	1.00000000	0	0
7220	180	76	0.25051406	0.12996802	0.12996802	0.25051406	1.00000000	0	0
7230	180	76	0.38032848	0.19656257	0.19656257	0.38032848	1.00000000	0	0
7240	180	76	0.43245131	0.19896430	0.19896430	0.43245131	1.00000000	0	0
7250	180	76	0.36553338	0.15331101	0.15331101	0.36553338	1.00000000	0	0
7260	180	76	0.53985584	0.24389534	0.24389534	0.53985584	1.00000000	0	0
7270	180	76	0.42232496	0.17255311	0.17255311	0.42232496	1.00000000	0	0
7280	180	76	0.50159395	0.22515862	0.22515862	0.50159395	1.00000000	0	0
7290	180	76	0.47102126	0.25650623	0.25650623	0.47102126	1.00000000	0	0
7300	180	76	0.50386649	0.22569762	0.22569762	0.50386649	1.00000000	0	0
7310	180	76	0.51095796	0.25184029	0.25184029	0.51095796	1.00000000	0	0
7320	180	76	0.66254723	0.26301789	0.26301789	0.66254723	1.00000000	0	0
7330	180	76	0.50322890	0.24737363	0.24737363	0.50322890	1.00000000	0	0
7340	180	76	0.29588690	0.15116090	0.15116090	0.29588690	1.00000000	0	0
7350	180	76	0.57133806	0.21950956	0.21950956	0.57133806	1.00000000	0	0
7360	180	76	0.37520301	0.15532328	0.15532328	0.37520301	1.00000000	0	0
7370	180	76	0.46981463	0.23369369	0.23369369	0.46981463	1.00000000	0	0
7380	180	76	0.40852866	0.19732563	0.19732563	0.40852866	1.00000000	0	0
7390	180	76	0.36549047	0.18840158	0.18840158	0.36549047	1.00000000	0	0
7400	180	76	0.33276406	0.16185173	0.16185173	0.33276406	1.00000000	0	0
7410	180	76	0.41954395	0.16481897	0.16481897	0.41954395	1.00000000	0	0
7420	180	76	0.43969902	0.20495403	0.20495403	0.43969902	1.00000000	0	0
7430	180	76	0.51351434	0.24752608	0.24752608	0.51351434	1.00000000	0	0
7440	180	76	0.35962129	0.18420188	0.18420188	0.35962129	1.00000000	0	0
7450	180	76	0.62358385	0.25648829	0.25648829	0.62358385	1.00000000	0	0
7460	180	76	0.24942482	0.12946942	0.12946942	0.24942482	1.00000000	0	0
7470	180	76	0.46707851	0.21225953	0.21225953	0.46707851	1.00000000	0	0
7480	180	76	0.41080800	0.21035287	0.21035287	0.41080800	1.00000000	0	0
7490	180	76	0.30319726	0.12448483	0.12448483	0.30319726	1.00000000	0	0
7500	180	76	0.40059844	0.21105206	0.21105206	0.40059844	1.00000000	0	0
7510	180	76	0.40450627	0.17455143	0.17455143	0.40450627	1.00000000	0	0
7520	180	76	0.49563688	0.22399236	0.22399236	0.49563688	1.00000000	0	0
7530	180	76	0.39063174	0.19850762	0.19850762	0.39063174	1.00000000	0	0
7540	180	76	0.41953772	0.18292433	0.18292433	0.41953772	1.00000000	0	0
7550	180	76	0.57510209	0.25550371	0.25550371	0.57510209	1.00000000	0	0
7560	180	76	0.40078604	0.17669947	0.17669947	0.40078604	1.00000000	0	0
7570	180	76	0.54290694	0.25822404	0.25822404	0.54290694	1.00000000	0	0
7580	180	76	0.34450224	0.14140067	0.14140067	0.34450224	1.00000000	0	0
7590	180	76	0.31922910	0.18049757	0.18049757	0.31922910	1.00000000	0	0
7600	180	76	0.35058284	0.17454852	0.17454852	0.35058284	1.00000000	0	0
7610	180	76	0.32472786	0.16849841	0.16849841	0.32472786	1.00000000	0	0
7620	180	76	0.47487882	0.21358871	0.21358871	0.47487882	1.00000000	0	0
7630	180	76	0.29132211	0.13347928	0.13347928	0.29132211	1.00000000	0	0
7640	180	76	0.41712609	0.17210075	0.17210075	0.41712609	1.00000000	0	0
7650	180	76	0.45782831	0.21227509	0.21227509	0.45782831	1.00000000	0	0
7660	180	76	0.38755229	0.18809672	0.18809672	0.38755229	1.00000000	0	0
7670	180	76	0.47489551	0.22434457	0.22434457	0.47489551	1.00000000	0	0
7680	180	76	0.33836710	0.16223717	0.16223717	0.33836710	1.00000000	0	0
7690	180	76	0.43299928	0.18604344	0.18604344	0.43299928	1.00000000	0	0
7700	180	76	0.42910087	0.19643576	0.19643576	0.42910087	1.00000000	0	0
7710	180	76	0.74411565	0.30400372	0.30400372	0.74411565	1.00000000	0	0
7720	180	76	0.42474571	0.20455550	0.20455550	0.42474571	1.00000000	0	0
7730	180	76	0.44922471	0.21105142	0.21105142	0.44922471	1.00000000	0	0
7740	180	76	0.47397014	0.19533902	0.19533902	0.47397014	1.00000000	0	0
7750	180	76	0.32474574	0.12664887	0.12664887	0.32474574	1.00000000	0	0
7760	180	76	0.37098289	0.17261605	0.17261605	0.37098289	1.00000000	0	0
7770	180	76	0.39812735	0.17850702	0.17850702	0.39812735	1.00000000	0	0
7780	180	76	0.29537910	0.13821854	0.13821854	0.29537910	1.00000000	0	0
7790	180	76	0.65924281	0.22951496	0.22951496	0.65924281	1.00000000	0	0
7800	180	76	0.37411889	0.17989402	0.17989402	0.37411889	1.00000000	0	0
7810	180	76	0.77117157	0.46533659	0.46533659	0.77117157	1.00000000	0	0
7820	180	76	0.30327290	0.16266458	0.16266458	0.30327290	1.00000000	0	0
7830	180	76	0.38000673	0.14614971	0.14614971	0.38000673	1.00000000	0	0
7840	180	76	0.42994109	0.20102535	0.20102535	0.42994109	1.00000000	0	0
7850	180	76	0.55854702	0.24126604	0.24126604	0.55854702	1.00000000	0	0
7860	180	76	0.64410973	0.30278286	0.30278286	0.64410973	1.00000000	0	0
7870	180	76	0.39520296	0.17101268	0.17101268	0.39520296	1.00000000	0	0
7880	180	76	0.37031734	0.18545890	0.18545890	0.37031734	1.00000000	0	0
7890	180	76	0.39985701	0.18615453	0.18615453	0.39985701	1.00000000	0	0
7900	180	76	0.34608209	0.20088878	0.20088878	0.34608209	1.00000000	0	0
7910	180	76	0.45604065	0.22155812	0.22155812	0.45604065	1.00000000	0	0
7920	180	76	0.52123326	0.22688979	0.22688979	0.52123326	1.00000000	0	0
7930	180	76	0.50636756	0.26398966	0.26398966	0.50636756	1.00000000	0	0
7940	180	76	0.37842456	0.19387950	0.19387950	0.37842456	1.00000000	0	0
7950	180	76	0.55333364	0.21960631	0.21960631	0.55333364	1.00000000	0	0
7960	180	76	0.29827359	0.15081199	0.15081199	0.29827359	1.00000000	0	0
7970	180	76	0.23436642	0.11901075	0.11901075	0.23436642	1.00000000	0	0
7980	180	76	0.33131564	0.16240373	0.16240373	0.33131564	1.00000000	0	0
7990	180	76	0.36894310	0.18396582	0.18396582	0.36894310	1.00000000	0	0
8000	180	76	0.27053195	0.15229875	0.15229875	0.27053195	1.00000000	0	0
8010	180	76	0.54400647	0.26443058	0.26443058	0.54400647	1.00000000	0	0
8020	180	76	0.55703545	0.25282511	0.25282511	0.55703545	1.00000000	0	0
8030	180	76	0.36061671	0.19218767	0.19218767	0.36061671	1.00000000	0	0
8040	180	76	0.44623488	0.18938611	0.18938611	0.44623488	1.00000000	0	0
8050	180	76	0.33214962	0.15868530	0.15868530	0.33214962	1.00000000	0	0
8060	180	76	0.38415188	0.16838340	0.16838340	0.38415188	1.00000000	0	0
8070	180	76	0.45045644	0.21565354	0.21565354	0.45045644	1.00000000	0	0
8080	180	76	0.53095168	0.18625927	0.18625927	0.53095168	1.00000000	0	0
8090	180	76	0.31163302	0.17952599	0.17952599	0.31163302	1.00000000	0	0
8100	180	76	0.35018823	0.15338723	0.15338723	0.35018823	1.00000000	0	0
8110	180	76	0.36300552	0.17042008	0.17042008	0.36300552	1.00000000	0	0
8120	180	76	0.38504764	0.21636532	0.21636532	0.38504764	1.00000000	0	0
8130	180	76	0.46627674	0.20207396	0.20207396	0.46627674	1.00000000	0	0
8140	180	76	0.55011219	0.21889532	0.21889532	0.55011219	1.00000000	0	0
8150	180	76	0.46602353	0.20167647	0.20167647	0.46602353	1.00000000	0	0
8160	180	76	0.29202741	0.14361070	0.14361070	0.29202741	1.00000000	0	0
8170	180	76	0.61865920	0.27203020	0.27203020	0.61865920	1.00000000	0	0
8180	180	76	0.45288453	0.18875331	0.18875331	0.45288453	1.00000000	0	0
8190	180	76	0.61288589	0.22844635	0.22844635	0.61288589	1.00000000	0	0
8200	180	76	0.46082401	0.27163059	0.27163059	0.46082401	1.00000000	0	0
8210	180	76	0.31162152	0.15196586	0.15196586	0.31162152	1.00000000	0	0
8220	180	76	0.31717581	0.13306600	0.13306600	0.31717581	1.00000000	0	0
8230	180	76	0.47325867	0.21388903	0.21388903	0.47325867	1.00000000	0	0
8240	180	76	0.34616795	0.18724191	0.18724191	0.34616795	1.00000000	0	0
8250	180	76	0.44972765	0.20737219	0.20737219	0.44972765	1.00000000	0	0
8260	180	76	0.62568182	0.31709239	0.31709239	0.62568182	1.00000000	0	0
8270	180	76	0.34795731	0.14355680	0.14355680	0.34795731	1.00000000	0	0
8280	180	76	0.42390150	0.22871532	0.22871532	0.42390150	1.00000000	0	0
8290	180	76	0.58657515	0.26170465	0.26170465	0.58657515	1.00000000	0	0
8300	180	76	0.39530826	0.18061659	0.18061659	0.39530826	1.00000000	0	0
8310	180	76	0.55578464	0.30705282	0.30705282	0.55578464	1.00000000	0	0
8320	180	76	0.30420515	0.15384148	0.15384148	0.30420515	1.00000000	0	0
8330	180	76	0.41123241	0.18252493	0.18252493	0.41123241	1.00000000	0	0
8340	180	76	0.61907417	0.27377337	0.27377337	0.61907417	1.00000000	0	0
8350	180	76	0.55687279	0.21671283	0.21671283	0.55687279	1.00000000	0	0
8360	180	76	0.50957954	0.22101808	0.22101808	0.50957954	1.00000000	0	0
8370	180	76	0.57957101	0.22155249	0.22155249	0.57957101	1.00000000	0	0
8380	180	76	0.57665503	0.29231164	0.29231164	0.57665503	1.00000000	0	0
8390	180	76	0.36922079	0.17135850	0.17135850	0.36922079	1.00000000	0	0
8400	180	76	0.32319707	0.16090789	0.16090789	0.32319707	1.00000000	0	0
8410	180	76	0.34757942	0.15164682	0.15164682	0.34757942	1.00000000	0	0
8420	180	76	0.41969430	0.18732175	0.18732175	0.41969430	1.00000000	0	0
8430	180	76	0.46800435	0.31754002	0.31754002	0.46800435	1.00000000	0	0
8440	180	76	0.34395048	0.17834590	0.17834590	0.34395048	1.00000000	0	0
8450	180	76	0.56801254	0.29778463	0.29778463	0.56801254	1.00000000	0	0
8460	180	76	0.43594643	0.22252674	0.22252674	0.43594643	1.00000000	0	0
8470	180	76	0.64096445	0.30330974	0.30330974	0.64096445	1.00000000	0	0
8480	180	76	0.48774073	0.28022760	0.28022760	0.48774073	1.00000000	0	0
8490	180	76	0.33836970	0.17889136	0.17889136	0.33836970	1.00000000	0	0
8500	180	76	0.41618618	0.18833837	0.18833837	0.41618618	1.00000000	0	0
8510	180	76	0.38371244	0.19483741	0.19483741	0.38371244	1.00000000	0	0
8520	180	76	0.77826244	0.31825462	0.31825462	0.77826244	1.00000000	0	0
8530	180	76	0.51481473	0.21864824	0.21864824	0.51481473	1.00000000	0	0
8540	180	76	0.36737576	0.17580937	0.17580937	0.36737576	1.00000000	0	0
8550	180	76	0.55493450	0.24760529	0.24760529	0.55493450	1.00000000	0	0
8560	180	76	0.39883673	0.17770846	0.17770846	0.39883673	1.00000000	0	0
8570	180	76	0.39648548	0.17168677	0.17168677	0.39648548	1.00000000	0	0
8580	180	76	0.45270342	0.19928764	0.19928764	0.45270342	1.00000000	0	0
8590	180	76	0.49839616	0.26162377	0.26162377	0.49839616	1.00000000	0	0
8600	180	76	0.44973096	0.23362182	0.23362182	0.44973096	1.00000000	0	0
8610	180	76	0.33124050	0.17564873	0.17564873	0.33124050	1.00000000	0	0
8620	180	76	0.37551197	0.20406657	0.20406657	0.37551197	1.00000000	0	0
8630	180	76	0.20925750	0.11545162	0.11545162	0.20925750	1.00000000	0	0
8640	180	76	0.44164652	0.18974565	0.18974565	0.44164652	1.00000000	0	0
8650	180	76	0.47881284	0.22607473	0.22607473	0.47881284	1.00000000	0	0
8660	180	76	0.32390645	0.13566151	0.13566151	0.32390645	1.00000000	0	0
8670	180	76	0.46836644	0.20442483	0.20442483	0.46836644	1.00000000	0	0
8680	180	76	0.45109749	0.21828367	0.21828367	0.45109749	1.00000000	0	0
8690	180	76	0.40590414	0.17933756	0.17933756	0.40590414	1.00000000	0	0
8700	180	76	0.43706128	0.17656088	0.17656088	0.43706128	1.00000000	0	0
8710	180	76	0.58516997	0.26383200	0.26383200	0.58516997	1.00000000	0	0
8720	180	76	0.47334498	0.23328736	0.23328736	0.47334498	1.00000000	0	0
8730	180	76	0.83105457	0.41142580	0.41142580	0.83105457	1.00000000	0	0
8740	180	76	0.42935771	0.20005989	0.20005989	0.42935771	1.00000000	0	0
8750	180	76	0.39873043	0.19247435	0.19247435	0.39873043	1.00000000	0	0
8760	180	76	0.51750273	0.28824055	0.28824055	0.51750273	1.00000000	0	0
8770	180	76	0.42337728	0.21692175	0.21692175	0.42337728	1.00000000	0	0
8780	180	76	0.30102989	0.16176070	0.16176070	0.30102989	1.00000000	0	0
8790	180	76	0.37899792	0.19382240	0.19382240	0.37899792	1.00000000	0	0
8800	180	76	0.37346357	0.18524414	0.18524414	0.37346357	1.00000000	0	0
8810	180	76	0.35699841	0.24388166	0.24388166	0.35699841	1.00000000	0	0
8820	180	76	0.61755908	0.23886368	0.23886368	0.61755908	1.00000000	0	0
8830	180	76	0.33418515	0.17841874	0.17841874	0.33418515	1.00000000	0	0
8840	180	76	0.70943499	0.24557053	0.24557053	0.70943499	1.00000000	0	0
8850	180	76	0.49987447	0.21350911	0.21350911	0.49987447	1.00000000	0	0
8860	180	76	0.42434415	0.18932840	0.18932840	0.42434415	1.00000000	0	0
8870	180	76	0.33284688	0.14344351	0.14344351	0.33284688	1.00000000	0	0
8880	180	76	0.43430126	0.23878922	0.23878922	0.43430126	1.00000000	0	0
8890	180	76	0.63008463	0.22991702	0.22991702	0.63008463	1.00000000	0	0
8900	180	76	0.51662260	0.23774624	0.23774624	0.51662260	1.00000000	0	0
8910	180	76	0.46354210	0.21276757	0.21276757	0.46354210	1.00000000	0	0
8920	180	76	0.34655127	0.16130742	0.16130742	0.34655127	1.00000000	0	0
8930	180	76	0.28818178	0.14591518	0.14591518	0.28818178	1.00000000	0	0
8940	180	76	0.25017506	0.12720297	0.12720297	0.25017506	1.00000000	0	0
8950	180	76	0.34889710	0.16148256	0.16148256	0.34889710	1.00000000	0	0
8960	180	76	0.49853519	0.21363318	0.21363318	0.49853519	1.00000000	0	0
8970	180	76	0.65455723	0.28720871	0.28720871	0.65455723	1.00000000	0	0
8980	180	76	0.38825980	0.18149674	0.18149674	0.38825980	1.00000000	0	0
8990	180	76	0.44836062	0.20258161	0.20258161	0.44836062	1.00000000	0	0
9000	180	76	0.48708907	0.22354583	0.22354583	0.48708907	1.00000000	0	0
9010	180	76	0.30505407	0.13809697	0.13809697	0.30505407	1.00000000	0	0
9020	180	76	0.35875270	0.18696178	0.18696178	0.35875270	1.00000000	0	0
9030	180	76	0.39849988	0.17433569	0.17433569	0.39849988	1.00000000	0	0
9040	180	76	0.64380783	0.27113351	0.27113351	0.64380783	1.00000000	0	0
9050	180	76	0.73847741	0.28358778	0.28358778	0.73847741	1.00000000	0	0
9060	180	76	0.36593360	0.18294935	0.18294935	0.36593360	1.00000000	0	0
9070	180	76	0.39802396	0.16290346	0.16290346	0.39802396	1.00000000	0	0
9080	180	76	0.48011205	0.20262495	0.20262495	0.48011205	1.00000000	0	0
9090	180	76	0.52401036	0.20706159	0.20706159	0.52401036	1.00000000	0	0
9100	180	76	0.33896887	0.16480741	0.16480741	0.33896887	1.00000000	0	0
9110	180	76	0.28285378	0.12999377	0.12999377	0.28285378	1.00000000	0	0
9120	180	76	0.32836100	0.13839509	0.13839509	0.32836100	1.00000000	0	0
9130	180	76	0.33633348	0.14551471	0.14551471	0.33633348	1.00000000	0	0
9140	180	76	0.37767556	0.18345675	0.18345675	0.37767556	1.00000000	0	0
9150	180	76	0.33385670	0.15928522	0.15928522	0.33385670	1.00000000	0	0
9160	180	76	0.43087330	0.17637727	0.17637727	0.43087330	1.00000000	0	0
9170	180	76	0.38766134	0.17869784	0.17869784	0.38766134	1.00000000	0	0
9180	180	76	0.45222571	0.21926253	0.21926253	0.45222571	1.00000000	0	0
9190	180	76	0.60588342	0.23422767	0.23422767	0.60588342	1.00000000	0	0
9200	180	76	0.41650620	0.17579457	0.17579457	0.41650620	1.00000000	0	0
9210	180	76	0.33767563	0.16903019	0.16903019	0.33767563	1.00000000	0	0
9220	180	76	0.42994735	0.19892326	0.19892326	0.42994735	1.00000000	0	0
9230	180	76	0.46556258	0.19205905	0.19205905	0.46556258	1.00000000	0	0
9240	180	76	0.40859732	0.18742085	0.18742085	0.40859732	1.00000000	0	0
9250	180	76	0.47861630	0.22555946	0.22555946	0.47861630	1.00000000	0	0
9260	180	76	0.33956596	0.18272088	0.18272088	0.33956596	1.00000000	0	0
9270	180	76	0.61923885	0.28252378	0.28252378	0.61923885	1.00000000	0	0
9280	180	76	0.52337885	0.24837533	0.24837533	0.52337885	1.00000000	0	0
9290	180	76	0.48268038	0.21511020	0.21511020	0.48268038	1.00000000	0	0
9300	180	76	0.77116525	0.31359914	0.31359914	0.77116525	1.00000000	0	0
9310	180	76	0.39048216	0.20098807	0.20098807	0.39048216	1.00000000	0	0
9320	180	76	0.65953344	0.28989851	0.28989851	0.65953344	1.00000000	0	0
9330	180	76	0.36914593	0.15790889	0.15790889	0.36914593	1.00000000	0	0
9340	180	76	0.43430302	0.21479446	0.21479446	0.43430302	1.00000000	0	0
9350	180	76	0.29909599	0.14539629	0.14539629	0.29909599	1.00000000	0	0
9360	180	76	0.35661885	0.16285484	0.16285484	0.35661885	1.00000000	0	0
9370	180	76	0.47408596	0.20427640	0.20427640	0.47408596	1.00000000	0	0
9380	180	76	0.62233418	0.31637511	0.31637511	0.62233418	1.00000000	0	0
9390	180	76	0.36211035	0.15581681	0.15581681	0.36211035	1.00000000	0	0
9400	180	76	0.55073619	0.28865203	0.28865203	0.55073619	1.00000000	0	0
9410	180	76	0.67084217	0.23638564	0.23638564	0.67084217	1.00000000	0	0
9420	180	76	0.48776713	0.20594072	0.20594072	0.48776713	1.00000000	0	0
9430	180	76	0.43005642	0.18939978	0.18939978	0.43005642	1.00000000	0	0
9440	180	76	0.41705161	0.20443290	0.20443290	0.41705161	1.00000000	0	0
9450	180	76	0.66852593	0.33040276	0.33040276	0.66852593	1.00000000	0	0
9460	180	76	0.33630601	0.17205961	0.17205961	0.33630601	1.00000000	0	0
9470	180	76	0.24590582	0.15508617	0.15508617	0.24590582	1.00000000	0	0
9480	180	76	0.56110412	0.28549755	0.28549755	0.56110412	1.00000000	0	0
9490	180	76	0.31890407	0.14892451	0.14892451	0.31890407	1.00000000	0	0
9500	180	76	0.54950774	0.20726660	0.20726660	0.54950774	1.00000000	0	0
9510	180	76	0.53467321	0.23032995	0.23032995	0.53467321	1.00000000	0	0
9520	180	76	0.44269586	0.20588388	0.20588388	0.44269586	1.00000000	0	0
9530	180	76	0.36195385	0.18198551	0.18198551	0.36195385	1.00000000	0	0
9540	180	76	0.47758576	0.26276922	0.26276922	0.47758576	1.00000000	0	0
9550	180	76	0.43952087	0.18636231	0.18636231	0.43952087	1.00000000	0	0
9560	180	76	0.34152558	0.15162365	0.15162365	0.34152558	1.00000000	0	0
9570	180	76	0.45959204	0.20548452	0.20548452	0.45959204	1.00000000	0	0
9580	180	76	0.61618567	0.24890047	0.24890047	0.61618567	1.00000000	0	0
9590	180	76	0.50659543	0.21831049	0.21831049	0.50659543	1.00000000	0	0
9600	180	76	0.32592559	0.15303616	0.15303616	0.32592559	1.00000000	0	0
9610	180	76	0.36425766	0.18822090	0.18822090	0.36425766	1.00000000	0	0
9620	180	76	0.31317127	0.16788964	0.16788964	0.31317127	1.00000000	0	0
9630	180	76	0.33378983	0.15824181	0.15824181	0.33378983	1.00000000	0	0
9640	180	76	0.34015879	0.14660935	0.14660935	0.34015879	1.00000000	0	0
9650	180	76	0.28542703	0.15513521	0.15513521	0.28542703	1.00000000	0	0
9660	180	76	0.61243051	0.31097969	0.31097969	0.61243051	1.00000000	0	0
9670	180	76	0.50121564	0.21893381	0.21893381	0.50121564	1.00000000	0	0
9680	180	76	0.42194632	0.17522673	0.17522673	0.42194632	1.00000000	0	0
9690	180	76	0.48091722	0.23199977	0.23199977	0.48091722	1.00000000	0	0
9700	180	76	0.45081553	0.21810983	0.21810983	0.45081553	1.00000000	0	0
9710	180	76	0.39487982	0.18038639	0.18038639	0.39487982	1.00000000	0	0
9720	180	76	0.40800604	0.14642638	0.14642638	0.40800604	1.00000000	0	0
9730	180	76	0.33212724	0.15282397	0.15282397	0.33212724	1.00000000	0	0
9740	180	76	0.48975095	0.22643381	0.22643381	0.48975095	1.00000000	0	0
9750	180	76	0.55226368	0.23947379	0.23947379	0.55226368	1.00000000	0	0
9760	180	76	0.48171151	0.25037926	0.25037926	0.48171151	1.00000000	0	0
9770	180	76	0.49583623	0.21283029	0.21283029	0.49583623	1.00000000	0	0
9780	180	76	0.77509320	0.32486883	0.32486883	0.77509320	1.00000000	0	0
9790	180	76	0.33440396	0.15246406	0.15246406	0.33440396	1.00000000	0	0
9800	180	76	0.36633539	0.15892538	0.15892538	0.36633539	1.00000000	0	0
9810	180	76	0.37179652	0.17720300	0.17720300	0.37179652	1.00000000	0	0
9820	180	76	0.57674879	0.32796279	0.32796279	0.57674879	1.00000000	0	0
9830	180	76	0.46651465	0.21080750	0.21080750	0.46651465	1.00000000	0	0
9840	180	76	0.41344213	0.20241080	0.20241080	0.41344213	1.00000000	0	0
9850	180	76	0.50459814	0.22430907	0.22430907	0.50459814	1.00000000	0	0
9860	180	76	0.49060246	0.24994729	0.24994729	0.49060246	1.00000000	0	0
9870	180	76	0.31569299	0.14732870	0.14732870	0.31569299	1.00000000	0	0
9880	180	76	0.54191113	0.25217360	0.25217360	0.54191113	1.00000000	0	0
9890	180	76	0.29425764	0.12783149	0.12783149	0.29425764	1.00000000	0	0
9900	180	76	0.30138287	0.14800000	0.14800000	0.30138287	1.00000000	0	0
9910	180	76	0.53550905	0.29611599	0.29611599	0.53550905	1.00000000	0	0
9920	180	76	0.33471289	0.15177783	0.15177783	0.33471289	1.00000000	0	0
9930	180	76	0.38792515	0.17934181	0.17934181	0.38792515	1.00000000	0	0
9940	180	76	0.39893422	0.19790073	0.19790073	0.39893422	1.00000000	0	0
9950	180	76	0.53055024	0.32168904	0.32168904	0.53055024	1.00000000	0	0
9960	180	76	0.30861229	0.17962168	0.17962168	0.30861229	1.00000000	0	0
9970	180	76	0.44111291	0.20883027	0.20883027	0.44111291	1.00000000	0	0
9980	180	76	0.40919054	0.18082972	0.18082972	0.40919054	1.00000000	0	0
9990	180	76	0.54411846	0.20237839	0.20237839	0.54411846	1.00000000	0	0
